ts_event,open,high,low,close,volume,rtype,publisher_id,instrument_id,symbol
2025-09-08 00:00:00+00:00,3630.9,3634.5,3627.0,3634.4,5855,33.0,1.0,39231.0,GC
2025-09-08 01:00:00+00:00,3634.5,3637.9,3625.0,3631.1,10685,33.0,1.0,39231.0,GC
2025-09-08 02:00:00+00:00,3631.4,3636.0,3627.8,3632.9,8104,33.0,1.0,39231.0,GC
2025-09-08 03:00:00+00:00,3632.9,3634.4,3626.1,3626.8,4768,33.0,1.0,39231.0,GC
2025-09-08 04:00:00+00:00,3626.6,3626.6,3621.7,3623.4,3708,33.0,1.0,39231.0,GC
2025-09-08 05:00:00+00:00,3623.3,3632.5,3622.4,3631.8,5708,33.0,1.0,39231.0,GC
2025-09-08 06:00:00+00:00,3631.9,3638.7,3630.6,3638.2,7361,33.0,1.0,39231.0,GC
2025-09-08 07:00:00+00:00,3638.2,3654.3,3636.0,3650.5,11288,33.0,1.0,39231.0,GC
2025-09-08 08:00:00+00:00,3650.6,3657.5,3647.7,3651.4,8420,33.0,1.0,39231.0,GC
2025-09-08 09:00:00+00:00,3651.2,3655.1,3648.2,3654.0,5983,33.0,1.0,39231.0,GC
2025-09-08 10:00:00+00:00,3654.2,3662.5,3652.9,3657.0,7880,33.0,1.0,39231.0,GC
2025-09-08 11:00:00+00:00,3656.8,3659.1,3652.4,3658.9,4682,33.0,1.0,39231.0,GC
2025-09-08 12:00:00+00:00,3658.9,3664.9,3653.5,3663.1,9716,33.0,1.0,39231.0,GC
2025-09-08 13:00:00+00:00,3663.2,3676.3,3659.8,3673.3,25199,33.0,1.0,39231.0,GC
2025-09-08 14:00:00+00:00,3673.1,3681.1,3668.2,3680.5,21343,33.0,1.0,39231.0,GC
2025-09-08 15:00:00+00:00,3680.6,3685.7,3673.2,3680.1,18954,33.0,1.0,39231.0,GC
2025-09-08 16:00:00+00:00,3680.2,3682.4,3676.2,3681.5,9528,33.0,1.0,39231.0,GC
2025-09-08 17:00:00+00:00,3681.5,3681.9,3673.5,3674.3,8411,33.0,1.0,39231.0,GC
2025-09-08 18:00:00+00:00,3674.4,3677.9,3673.2,3677.5,7732,33.0,1.0,39231.0,GC
2025-09-08 19:00:00+00:00,3677.4,3678.4,3674.0,3676.2,4771,33.0,1.0,39231.0,GC
2025-09-08 20:00:00+00:00,3676.2,3678.8,3675.0,3677.6,1957,33.0,1.0,39231.0,GC
2025-09-08 22:00:00+00:00,3676.6,3678.0,3670.8,3671.5,2328,33.0,1.0,39231.0,GC
2025-09-08 23:00:00+00:00,3671.5,3676.3,3669.8,3674.8,2572,33.0,1.0,39231.0,GC
2025-09-09 00:00:00+00:00,3675.0,3681.4,3673.3,3679.8,3827,33.0,1.0,39231.0,GC
2025-09-09 01:00:00+00:00,3679.6,3688.6,3676.7,3687.7,11073,33.0,1.0,39231.0,GC
2025-09-09 02:00:00+00:00,3687.7,3694.9,3685.5,3687.6,12076,33.0,1.0,39231.0,GC
2025-09-09 03:00:00+00:00,3687.5,3691.6,3682.4,3686.0,6477,33.0,1.0,39231.0,GC
2025-09-09 04:00:00+00:00,3685.9,3695.8,3685.6,3693.4,4150,33.0,1.0,39231.0,GC
2025-09-09 05:00:00+00:00,3693.2,3698.9,3692.0,3694.9,4623,33.0,1.0,39231.0,GC
2025-09-09 06:00:00+00:00,3695.0,3695.9,3676.8,3687.3,13545,33.0,1.0,39231.0,GC
2025-09-09 07:00:00+00:00,3687.5,3690.8,3680.9,3683.8,7469,33.0,1.0,39231.0,GC
2025-09-09 08:00:00+00:00,3683.8,3689.7,3681.2,3687.6,6845,33.0,1.0,39231.0,GC
2025-09-09 09:00:00+00:00,3687.6,3695.8,3687.1,3692.2,6687,33.0,1.0,39231.0,GC
2025-09-09 10:00:00+00:00,3692.3,3694.7,3687.5,3690.8,4410,33.0,1.0,39231.0,GC
2025-09-09 11:00:00+00:00,3691.0,3693.0,3685.4,3686.7,4401,33.0,1.0,39231.0,GC
2025-09-09 12:00:00+00:00,3686.8,3694.8,3682.4,3686.3,14173,33.0,1.0,39231.0,GC
2025-09-09 13:00:00+00:00,3686.4,3708.0,3684.9,3705.8,30913,33.0,1.0,39231.0,GC
2025-09-09 14:00:00+00:00,3705.8,3715.2,3674.8,3684.3,58013,33.0,1.0,39231.0,GC
2025-09-09 15:00:00+00:00,3684.5,3686.2,3665.3,3684.3,24349,33.0,1.0,39231.0,GC
2025-09-09 16:00:00+00:00,3684.1,3688.5,3682.7,3684.2,9014,33.0,1.0,39231.0,GC
2025-09-09 17:00:00+00:00,3684.3,3685.9,3680.4,3682.1,6856,33.0,1.0,39231.0,GC
2025-09-09 18:00:00+00:00,3682.0,3684.4,3678.5,3679.2,4155,33.0,1.0,39231.0,GC
2025-09-09 19:00:00+00:00,3679.2,3680.1,3667.2,3668.3,7981,33.0,1.0,39231.0,GC
2025-09-09 20:00:00+00:00,3668.3,3671.3,3663.7,3663.8,3318,33.0,1.0,39231.0,GC
2025-09-09 22:00:00+00:00,3662.0,3671.9,3651.4,3671.8,6483,33.0,1.0,39231.0,GC
2025-09-09 23:00:00+00:00,3671.6,3677.8,3670.6,3671.1,4223,33.0,1.0,39231.0,GC
2025-09-10 00:00:00+00:00,3670.9,3671.7,3658.7,3661.3,6742,33.0,1.0,39231.0,GC
2025-09-10 01:00:00+00:00,3661.2,3670.8,3656.5,3668.8,8353,33.0,1.0,39231.0,GC
2025-09-10 02:00:00+00:00,3669.1,3675.8,3668.0,3674.0,5712,33.0,1.0,39231.0,GC
2025-09-10 03:00:00+00:00,3673.9,3674.8,3670.9,3674.5,3027,33.0,1.0,39231.0,GC
2025-09-10 04:00:00+00:00,3674.5,3680.8,3674.5,3680.0,3203,33.0,1.0,39231.0,GC
2025-09-10 05:00:00+00:00,3679.9,3682.7,3677.6,3680.6,3605,33.0,1.0,39231.0,GC
2025-09-10 06:00:00+00:00,3680.4,3685.7,3678.3,3682.0,5947,33.0,1.0,39231.0,GC
2025-09-10 07:00:00+00:00,3682.1,3687.2,3679.3,3682.6,6524,33.0,1.0,39231.0,GC
2025-09-10 08:00:00+00:00,3682.7,3686.7,3680.7,3684.7,5974,33.0,1.0,39231.0,GC
2025-09-10 09:00:00+00:00,3684.5,3694.6,3683.2,3693.6,5757,33.0,1.0,39231.0,GC
2025-09-10 10:00:00+00:00,3693.3,3696.6,3690.0,3694.4,6839,33.0,1.0,39231.0,GC
2025-09-10 11:00:00+00:00,3694.4,3695.0,3688.0,3688.8,7605,33.0,1.0,39231.0,GC
2025-09-10 12:00:00+00:00,3688.7,3697.5,3678.8,3683.2,21502,33.0,1.0,39231.0,GC
2025-09-10 13:00:00+00:00,3683.2,3694.4,3681.0,3690.7,15822,33.0,1.0,39231.0,GC
2025-09-10 14:00:00+00:00,3690.9,3695.3,3683.3,3687.5,15459,33.0,1.0,39231.0,GC
2025-09-10 15:00:00+00:00,3687.5,3688.0,3677.5,3683.7,13290,33.0,1.0,39231.0,GC
2025-09-10 16:00:00+00:00,3683.7,3686.3,3679.1,3682.0,6834,33.0,1.0,39231.0,GC
2025-09-10 17:00:00+00:00,3682.1,3687.2,3680.9,3686.9,5732,33.0,1.0,39231.0,GC
2025-09-10 18:00:00+00:00,3686.8,3689.6,3683.9,3684.9,3917,33.0,1.0,39231.0,GC
2025-09-10 19:00:00+00:00,3685.0,3686.0,3674.6,3681.7,6257,33.0,1.0,39231.0,GC
2025-09-10 20:00:00+00:00,3681.8,3682.6,3678.0,3680.4,2365,33.0,1.0,39231.0,GC
2025-09-10 22:00:00+00:00,3680.6,3683.4,3676.6,3678.7,2431,33.0,1.0,39231.0,GC
2025-09-10 23:00:00+00:00,3678.9,3684.1,3677.3,3683.2,2482,33.0,1.0,39231.0,GC
2025-09-11 00:00:00+00:00,3683.3,3687.0,3680.9,3682.5,5791,33.0,1.0,39231.0,GC
2025-09-11 01:00:00+00:00,3682.4,3687.5,3678.2,3679.2,5538,33.0,1.0,39231.0,GC
2025-09-11 02:00:00+00:00,3679.3,3681.7,3671.0,3674.9,5871,33.0,1.0,39231.0,GC
2025-09-11 03:00:00+00:00,3674.8,3674.9,3666.5,3669.7,5654,33.0,1.0,39231.0,GC
2025-09-11 04:00:00+00:00,3669.8,3672.2,3667.5,3668.3,2787,33.0,1.0,39231.0,GC
2025-09-11 05:00:00+00:00,3668.3,3670.1,3661.1,3663.0,8518,33.0,1.0,39231.0,GC
2025-09-11 06:00:00+00:00,3662.9,3675.5,3660.6,3670.7,8012,33.0,1.0,39231.0,GC
2025-09-11 07:00:00+00:00,3670.9,3671.0,3661.3,3667.6,9206,33.0,1.0,39231.0,GC
2025-09-11 08:00:00+00:00,3667.7,3669.5,3663.7,3664.6,4895,33.0,1.0,39231.0,GC
2025-09-11 09:00:00+00:00,3664.3,3664.3,3651.8,3659.6,11624,33.0,1.0,39231.0,GC
2025-09-11 10:00:00+00:00,3659.8,3663.5,3657.6,3659.9,5304,33.0,1.0,39231.0,GC
2025-09-11 11:00:00+00:00,3659.8,3660.2,3652.8,3654.9,7712,33.0,1.0,39231.0,GC
2025-09-11 12:00:00+00:00,3654.9,3682.0,3651.0,3666.6,34876,33.0,1.0,39231.0,GC
2025-09-11 13:00:00+00:00,3666.8,3675.4,3655.5,3667.9,29156,33.0,1.0,39231.0,GC
2025-09-11 14:00:00+00:00,3667.7,3676.5,3663.6,3668.0,15341,33.0,1.0,39231.0,GC
2025-09-11 15:00:00+00:00,3668.2,3677.1,3668.2,3672.0,9682,33.0,1.0,39231.0,GC
2025-09-11 16:00:00+00:00,3671.9,3680.6,3671.7,3674.2,9997,33.0,1.0,39231.0,GC
2025-09-11 17:00:00+00:00,3674.4,3675.4,3670.0,3673.1,6447,33.0,1.0,39231.0,GC
2025-09-11 18:00:00+00:00,3673.0,3675.3,3669.3,3671.4,3937,33.0,1.0,39231.0,GC
2025-09-11 19:00:00+00:00,3671.4,3676.7,3671.2,3675.4,3862,33.0,1.0,39231.0,GC
2025-09-11 20:00:00+00:00,3675.3,3676.3,3672.1,3673.4,1514,33.0,1.0,39231.0,GC
2025-09-11 22:00:00+00:00,3672.8,3676.6,3671.2,3672.9,1446,33.0,1.0,39231.0,GC
2025-09-11 23:00:00+00:00,3672.9,3674.2,3669.0,3669.2,1696,33.0,1.0,39231.0,GC
2025-09-12 00:00:00+00:00,3669.2,3674.9,3667.3,3673.8,4059,33.0,1.0,39231.0,GC
2025-09-12 01:00:00+00:00,3674.0,3686.3,3673.9,3685.0,8969,33.0,1.0,39231.0,GC
2025-09-12 02:00:00+00:00,3685.0,3690.1,3683.4,3688.7,5991,33.0,1.0,39231.0,GC
2025-09-12 03:00:00+00:00,3688.6,3692.4,3687.0,3691.8,5053,33.0,1.0,39231.0,GC
2025-09-12 04:00:00+00:00,3692.0,3695.0,3690.5,3693.5,3124,33.0,1.0,39231.0,GC
2025-09-12 05:00:00+00:00,3693.5,3695.5,3690.9,3691.9,4002,33.0,1.0,39231.0,GC
2025-09-12 06:00:00+00:00,3691.8,3692.6,3687.2,3689.3,5419,33.0,1.0,39231.0,GC
2025-09-12 07:00:00+00:00,3689.1,3691.8,3685.7,3686.3,7104,33.0,1.0,39231.0,GC
2025-09-12 08:00:00+00:00,3686.3,3689.5,3677.3,3678.7,9091,33.0,1.0,39231.0,GC
2025-09-12 09:00:00+00:00,3678.6,3685.0,3675.3,3684.5,7989,33.0,1.0,39231.0,GC
2025-09-12 10:00:00+00:00,3684.4,3690.4,3684.2,3689.5,4886,33.0,1.0,39231.0,GC
2025-09-12 11:00:00+00:00,3689.3,3690.3,3684.4,3684.6,4662,33.0,1.0,39231.0,GC
2025-09-12 12:00:00+00:00,3684.7,3686.7,3675.5,3683.5,13475,33.0,1.0,39231.0,GC
2025-09-12 13:00:00+00:00,3683.6,3690.7,3681.3,3688.2,13276,33.0,1.0,39231.0,GC
2025-09-12 14:00:00+00:00,3688.2,3692.7,3684.8,3686.1,10959,33.0,1.0,39231.0,GC
2025-09-12 15:00:00+00:00,3686.0,3686.3,3679.2,3682.3,9305,33.0,1.0,39231.0,GC
2025-09-12 16:00:00+00:00,3682.3,3688.4,3680.5,3687.8,5161,33.0,1.0,39231.0,GC
2025-09-12 17:00:00+00:00,3687.7,3689.5,3686.0,3687.3,5659,33.0,1.0,39231.0,GC
2025-09-12 18:00:00+00:00,3687.4,3687.7,3685.5,3686.9,2847,33.0,1.0,39231.0,GC
2025-09-12 19:00:00+00:00,3686.9,3686.9,3681.8,3682.7,3863,33.0,1.0,39231.0,GC
2025-09-12 20:00:00+00:00,3682.7,3683.8,3650.3,3680.7,3020,33.0,1.0,39231.0,GC
2025-09-14 22:00:00+00:00,3680.2,3684.2,3677.2,3679.7,2759,33.0,1.0,39231.0,GC
2025-09-14 23:00:00+00:00,3679.5,3679.6,3673.6,3675.2,2013,33.0,1.0,39231.0,GC
2025-09-15 00:00:00+00:00,3675.0,3679.5,3669.1,3670.6,5656,33.0,1.0,39231.0,GC
2025-09-15 01:00:00+00:00,3670.7,3672.2,3662.8,3671.9,8359,33.0,1.0,39231.0,GC
2025-09-15 02:00:00+00:00,3672.0,3681.8,3671.5,3677.6,6476,33.0,1.0,39231.0,GC
2025-09-15 03:00:00+00:00,3677.7,3683.8,3676.9,3683.4,2966,33.0,1.0,39231.0,GC
2025-09-15 04:00:00+00:00,3683.7,3684.3,3680.9,3682.8,1816,33.0,1.0,39231.0,GC
2025-09-15 05:00:00+00:00,3682.9,3683.7,3679.7,3681.1,2359,33.0,1.0,39231.0,GC
2025-09-15 06:00:00+00:00,3681.1,3681.2,3674.3,3674.3,5565,33.0,1.0,39231.0,GC
